1	0.00000	-139.8	0.0	0.0	25.0
2	0.01000	-132.6	36.8	37.6	25.0
3	0.02000	-129.8	26.3	67.7	25.0
4	0.03000	-128.7	11.3	83.1	25.0
5	0.04850	-128.2	4.2	93.5	25.0
6	0.09850	-127.6	1.9	99.7	25.0
7	0.14850	-127.2	1.5	106.2	25.0
8	0.19850	-126.8	1.4	111.7	25.0
9	0.24850	-126.3	1.5	119.6	25.0
10	0.29850	-125.8	1.4	125.2	25.0
11	0.34850	-125.4	1.3	131.7	25.0
12	0.39850	-125.0	1.2	138.4	25.0
13	0.44850	-124.7	1.2	143.9	25.0
14	0.49850	-124.3	1.3	149.3	25.0
15	0.54850	-123.9	1.2	156.5	25.0
16	0.59850	-123.6	1.2	162.0	25.0
17	0.64850	-123.2	1.3	171.2	25.0
18	0.69850	-122.8	1.2	177.0	25.0
19	0.74850	-122.5	1.2	182.5	25.0
20	0.79850	-122.2	1.1	188.0	25.0
21	0.84850	-121.8	1.1	193.5	25.0
22	0.89850	-121.5	1.1	199.0	25.0
23	0.94850	-121.2	1.1	204.5	25.0
24	0.99850	-120.9	1.1	210.0	25.0
25	1.04850	-120.6	1.1	215.5	25.0
26	1.09850	-120.3	1.1	221.0	25.0
27	1.14850	-120.0	1.1	226.5	25.0
28	1.19850	-119.7	1.1	232.0	25.0
29	1.24850	-119.4	1.1	237.5	25.0
30	1.29850	-119.0	1.1	245.9	25.0
31	1.34850	-118.8	1.0	251.4	25.0
32	1.39850	-118.5	1.0	256.9	25.0
33	1.44850	-118.2	1.0	262.4	25.0
34	1.49850	-117.9	1.1	267.9	25.0
35	1.54850	-117.6	1.0	273.4	25.0
36	1.59850	-117.3	1.0	278.9	25.0
37	1.64850	-117.1	1.0	286.3	25.0
38	1.69850	-116.8	1.1	291.8	25.0
39	1.74850	-116.5	1.1	297.3	25.0
40	1.79850	-116.2	1.0	302.8	25.0
41	1.84850	-115.9	1.0	308.3	25.0
42	1.89850	-115.6	1.1	313.8	25.0
43	1.94850	-115.3	1.1	319.3	25.0
44	1.99850	-114.9	1.0	330.6	25.0
45	2.04850	-114.7	0.9	336.9	25.0
46	2.09850	-114.5	1.0	342.4	25.0
47	2.14850	-114.2	1.0	347.8	25.0
48	2.19850	-113.9	1.0	353.3	25.0
49	2.24850	-113.6	1.1	358.8	25.0
50	2.29850	-113.2	1.1	369.5	25.0
51	2.34850	-113.0	1.1	375.9	25.0
52	2.39850	-112.6	1.0	381.4	25.0
53	2.44850	-112.5	0.7	386.9	25.0
54	2.49850	-112.2	0.9	392.4	25.0
55	2.54850	-112.0	1.0	397.9	25.0
56	2.59850	-111.7	1.0	403.4	25.0
57	2.64850	-111.4	1.0	408.9	25.0
58	2.69850	-111.2	1.1	423.7	25.0
59	2.74850	-110.8	1.1	431.8	25.0
60	2.79850	-110.5	1.0	437.5	25.0
61	2.84850	-110.3	1.0	442.9	25.0
62	2.89850	-110.0	1.0	448.4	25.0
63	2.94850	-109.7	1.0	453.9	25.0
64	2.99850	-109.4	1.0	459.4	25.0
65	3.04850	-109.1	1.0	466.7	25.0
66	3.09850	-108.9	1.0	472.2	25.0
67	3.14850	-108.6	1.0	477.7	25.0
68	3.19850	-108.3	1.0	483.2	25.0
69	3.24850	-108.0	1.0	490.0	25.0
70	3.29850	-107.7	1.1	495.5	25.0
71	3.34850	-107.4	1.1	501.0	25.0
72	3.39850	-107.2	1.0	506.5	25.0
73	3.44850	-106.9	1.1	512.0	25.0
74	3.49850	-106.6	1.2	518.8	25.0
75	3.54850	-106.2	1.1	542.2	25.0
76	3.59850	-106.0	1.0	557.3	25.0
77	3.64850	-105.7	1.0	565.2	25.0
78	3.69850	-105.4	1.0	570.9	25.0
79	3.74850	-105.2	1.0	576.4	25.0
80	3.79850	-104.8	1.1	581.9	25.0
81	3.84850	-104.5	1.1	587.4	25.0
82	3.89850	-104.2	1.1	594.9	25.0
83	3.94850	-104.0	1.0	600.4	25.0
84	3.99850	-103.7	1.0	610.6	25.0
85	4.04850	-103.4	1.0	620.3	25.0
86	4.09850	-103.1	1.0	626.2	25.0
87	4.14850	-102.9	1.1	656.0	25.0
88	4.19850	-102.4	1.2	681.1	25.0
89	4.24850	-102.2	1.0	696.7	25.0
90	4.29850	-101.9	1.0	707.6	25.0
91	4.34850	-101.6	1.1	714.4	25.0
92	4.39850	-101.3	1.1	719.9	25.0
93	4.44850	-101.0	1.1	725.4	25.0
94	4.49850	-100.7	1.1	730.9	25.0
95	4.54850	-100.3	1.1	743.9	25.0
96	4.59850	-100.0	1.1	751.6	25.0
97	4.64850	-99.7	1.1	757.1	25.0
98	4.69850	-99.5	1.1	762.6	25.0
99	4.74850	-99.1	1.1	768.1	25.0
100	4.79850	-98.8	1.1	773.6	25.0
101	4.84850	-98.5	1.1	779.1	25.0
102	4.89850	-98.2	1.1	784.7	25.0
103	4.94850	-97.9	1.9	791.8	25.0
104	4.99850	-97.6	0.0	802.7	25.0
105	5.00000	-97.5	0.0	808.8	25.0
